48397n,Mt. Epicaina,epicness88888888,2.00,0,3,3,0
48396n,Begin's Beach,epicness88888888,4.00,0,3,3,0
48395n,A Goomba Tale,Jumbo101,4.14,0,3,3,0
48393n,Last Gloom,-BY,4.75,0,3,3,0
48392n,The Edge Of Bowser's Castle,John,1.00,0,3,3,0
48388n,Metal Man Adventures: World 1-1,MBFSM63GTLL,2.00,0,3,3,0
48387n,Forest Dungeon (Time Warp),Awesomeguy 99,3.00,0,3,3,0
48384n,Iceland,Nicomenya199,3.67,0,3,3,0
48380n,Silver Star Challenge,AlphaTreecko9,2.00,0,3,3,0
48377n,enemy on a platform,ovidiu2007,1.00,0,3,3,0
48372n,Forest Dungeon,Awesomeguy 99,3.50,0,3,3,0
48368n,Bowser's Destructo-bot,epicness88888888,2.00,0,3,3,0
48360n,Retroville,Pablolol199,2.60,0,3,3,0
48359n,Enemy Battle,Nicomenya199,2.00,0,3,3,0
48356n,The Tower,Nicomenya199,3.60,0,3,3,0
48354n,Tower of the Wing Cap,Arthurtilly1,2.50,0,3,3,0
48350n,Enemy tutorial 1,Quilava12343,1.00,0,3,3,0
48348n,Bowser's Air Fleet (purple coin),epicness88888888,4.00,0,3,3,0
48342n,Pharoh Epicis' Temple,epicness88888888,4.00,0,3,3,0
48334n,Duck u t Part 2,DUCK,1.00,0,3,3,0
48333n,Ducks Underground trial part 1,DUCK,2.00,0,3,3,0
48331n,The Undersea Dungeon,epicness88888888,3.80,0,3,3,0
48330n,DUCKS Coin hunt (for brand new adventure),DUCK,2.00,0,3,3,0
48329n,DUCKS brand new adventure,DUCK,3.00,0,3,3,0
48326n,Lava Cave (purple comet),epicness88888888,0.00,0,0,0,0
48324n,Snowy Mountain,goalfish,2.00,0,3,3,0
48323n,Xeadian Star Ship,epicness88888888,3.50,0,3,3,0
48322n,A misson of red-coins,John,3.00,0,3,3,0
48320n,Custom Level,WarioLava,2.00,0,3,3,0
48319n,TEAM DUCKS HIDEOUT,DUCK,1.00,0,3,3,0
48291n,Super Mario Galaxy 63 Part 2,Awesomeguy 99,3.67,0,3,3,0
48126n,The Pad,asdfmoviecaleb,0.00,0,0,0,0
48074n,Inside the igioo (Part 3),John,1.00,0,3,3,0
48067n,The Top of the Sky,Mr Pop,3.00,0,3,3,0
48065n,Super Mario Galaxy 63 Part 1,Awesomeguy 99,3.50,0,3,3,0
48062n,Bullet Destruction,epicness88888888,3.50,0,3,3,0
48061n,Ice Jumper,epicness88888888,2.50,0,3,3,0
48060n,Mystery Ruins in the Grounds,Supershroom,4.33,0,3,3,0
48055n,Underground Circus,ScepticMacta,2.67,0,3,3,0
48054n,The Outer Atmosphere-Tutorial,asdfmoviecaleb,4.00,0,3,3,0
48051n,Mid-Air Aqua Hopper,epicness88888888,2.00,0,3,3,0
48050n,5 stars in space,sonicmlg567,1.00,0,3,3,0
48049n,The Intro-SMG63,asdfmoviecaleb,2.00,0,3,3,0
48047n,Lake of the Dead Koopa,epicness88888888,5.00,0,3,3,0
48045n,Eternity City: Sonata for A Minor,~MP3 Amplifier~,4.50,0,3,3,0
48044n,get 5 red coins,sonicmlg567,1.33,0,3,3,0
48039n,Comet Observatory,Awesomeguy 99,3.00,0,3,3,0
48038n,Tower Climb (purple comet),epicness88888888,3.00,0,3,3,0
48037n,Bowser's Air Fleet,epicness88888888,2.00,0,3,3,0
48034n,Stratos Lookout,1018peter,5.00,0,3,3,0
48033n,Marshmallow Meadow,1018peter,3.50,0,3,3,0
48031n,The Dark Pyramid,Mr Pop,2.00,0,3,3,0
48029n,The Fiery Mountain Plains,asdfmoviecaleb,4.00,0,3,3,0
48027n,Lava Cave,epicness88888888,1.00,0,3,3,0
48026n,Dead Koop's Lake,epicness88888888,2.00,0,3,3,0
48025n,Space Land,joemars521230,3.00,0,3,3,0
48024n,The Secret Meadow,~MP3 Amplifier~,4.67,0,3,3,0
48021n,sun quest 1-2,blazeron1,1.00,0,3,3,0
48018n,Mushroom Mounts,Konradix,4.43,0,3,3,0
48016n,sun quest 1-1,blazeron1,1.50,0,3,3,0
48012n,Red-coins in the castle grounds,John,1.40,0,3,3,0
48010n,Xeadian Star Base,epicness88888888,2.00,0,3,3,0
48008n,Space Castle,Mr.Game,2.67,0,3,3,0
48005n,Tower Climb,epicness88888888,3.33,0,3,3,0
48004n,TRICK: infinite fludd,ovidiu2007,1.50,0,3,3,0
48001n,Around Bowser's Castle,John,3.00,0,3,3,0
47999n,Inside the igioo (Part 2),John,1.75,0,3,3,0
47998n,Elemental Castle (Purple Comet),Awesomeguy 99,4.00,0,3,3,0
47995n,Cave Garden Galaxy.,Mr.Game,2.00,0,3,3,0
47989n,War of the blocks 2,AreaxisFromMC,3.50,0,3,3,0
47988n,War Of The Blocks,AreaxisFromMC,3.00,0,3,3,0
47986n,The Sandy Isles,Arthurtilly1,3.50,0,3,3,0
47967n,ride'n'evelator,ovidiu2007,2.00,0,3,3,0
47965n,invisibile,ovidiu2007,1.00,0,3,3,0
47961n,ROCKY CANYONS - ACT 1,Supershroom,4.71,0,3,3,0
47960n,Royal Garden,YoshiChronicles,4.50,0,3,3,0
47958n,Swimschoolpart2finalexams,100 K,2.00,0,3,3,0
47957n,Ring Around the Clock,YoshiChronicles,3.00,0,3,3,0
47926n,How NOT to make a level,Awesomeguy 99,4.50,0,3,3,0
47921n,koopa power,ovidiu2007,2.00,0,3,3,0
47920n,flames?,ovidiu2007,2.00,0,3,3,0
47910n,Cloudy Temple in the Sky,Supershroom,4.50,0,3,3,0
47906n,1-UP Fall,MASTERFARKOS,3.00,0,3,3,0
47901n,help kamek,ovidiu2007,1.00,0,3,3,0
47896n,Sunrise Island Part 1 UPDATE,MrNico666,0.00,0,0,0,0
47893n,Tick-Tock Clock E,Arthurtilly1,2.00,0,3,3,0
47892n,Some Easy Level,MrNico666,0.00,0,0,0,0
47890n,metal prisoniers,ovidiu2007,2.00,0,3,3,0
47885n,Red coin level,Lol_guy,2.00,0,3,3,0
47884n,Mushroom Plains,Lol_guy,3.00,0,3,3,0
47882n,boss #1,Lol_guy,3.00,0,3,3,0
47880n,grass and grass,ovidiu2007,3.00,0,3,3,0
47877n,Rat Plake (Glitch Course),argery7@gmail.com,1.00,0,3,3,0
47875n,gomba-gomba battlefiled,ovidiu2007,3.00,0,3,3,0
47874n,lava forest,ovidiu2007,2.67,0,3,3,0
47871n,Yurimaster's Snow Forest,Supershroom,5.00,0,3,3,0
47867n,Glitch,asdfmoviecaleb,4.00,0,3,3,0
47866n,frosted lake,ovidiu2007,1.75,0,3,3,0
47865n,Mushroom Town,Arthurtilly1,2.50,0,3,3,0
47862n,1 Hour Design - Tower Of Fire,TheExcavator,4.50,0,3,3,0
47860n,Sandworm Domain,~Yuri,4.75,0,3,3,0
47859n,RUN!,Mr Pop,2.50,0,3,3,0
47857n,Broken Castle,Mr Pop,2.00,0,3,3,0
47854n,the cave,ovidiu2007,2.50,0,3,3,0
47852n,Crazy Space,Superanimacje,2.00,0,3,3,0
47850n,Mushroom...Kingdom?,BigbadBoy,3.60,0,3,3,0
47845n,Deserted Beach Island,asdfmoviecaleb,4.00,0,3,3,0
47844n,gem cave,ovidiu2007,2.75,0,3,3,0
47838n,night in mario land,ovidiu2007,2.00,0,3,3,0
47835n,molted area (mario and eddie),ovidiu2007,1.67,0,3,3,0
47834n,puzzle in the castle,ovidiu2007,2.00,0,3,3,0
47833n,Bowser's Icy Stronghold,Doram,4.00,0,3,3,0
47824n,Wanted Bowser #1 7 silver stars,Taran Movies,3.50,0,3,3,0
47823n,S.E.C.R.E.T,asdfmoviecaleb,3.00,0,3,3,0
47822n,Luminium-Sphere,Awesomeguy 99,3.00,0,3,3,0
47821n,Glyphs in the Sand: Part 2,Tap W,5.00,0,3,3,0
47816n,The Boo Army!,LuigiTheBowser,2.00,0,3,3,0
47810n,In the Sewers,asdfmoviecaleb,2.80,0,3,3,0
47809n,Glyphs in the Sand: Part 1,Tap W,5.00,0,3,3,0
47808n,Weird land,EpicYoshi123,2.00,0,3,3,0
47807n,The Giant Tree,yoshi4thewin,4.71,0,3,3,0
47805n,The Grassy Skies,yoshi4thewin,4.75,0,3,3,0
47803n,Sky Islands,SuperPika999,3.00,0,3,3,0
47801n,Adventure Forward 1-1,SuperPika999,3.00,0,3,3,0
47798n,Elemental Caverns,Tap W,5.00,0,3,3,0
47796n,Journey 1,asdfmoviecaleb,4.00,0,3,3,0
47792n,Koopa Plains,asdfmoviecaleb,4.25,0,3,3,0
47787n,Ice Isles,asdfmoviecaleb,4.00,0,3,3,0
47785n,MLG MARIO,asdfmoviecaleb,1.00,0,3,3,0
47776n,The Tip Of The Game,manhattenjack,3.50,0,3,3,0
47775n,Blooming Of The Skies,manhattenjack,3.50,0,3,3,0
47774n,Secret Of  The Sands,manhattenjack,3.33,0,3,3,0
47771n,Mushroom Jungle Hills,manhattenjack,3.75,0,3,3,0
47772n,manhattenjack's Levels,manhattenjack,0.00,0,0,0,0
47768n,The Glacial Volcano,LuigiTheBowser,2.00,0,3,3,0
47760n,Improved Level,asdfmoviecaleb,1.00,0,3,3,0
47759n,Mario  amp; Luigi The Meteor Ep 1,sonicspace123,1.00,0,3,3,0
47757n,After the Meteor,asdfmoviecaleb,2.25,0,3,3,0
47756n,mario mountain scaler,ovidiu2007,1.00,0,3,3,0
47742n,The Universe,soulardjmc,1.00,0,3,3,0
47739n,Snow mountain!,RabbidBWAH50,2.00,0,3,3,0
47738n,Agility challenge!,RabbidBWAH50,1.00,0,3,3,0
47723n,rabbit's hills,ovidiu2007,2.00,0,3,3,0
47708n,Volcano Island Shine 1,luigifan63,0.00,0,0,0,0
47707n,Cherry Blossom Temple,lordpat,4.90,0,3,3,0
47705n,The Perfect Run (v1.0),Yuri,1.50,0,3,3,0
47703n,The Molten Volcano (Re-Uploaded),Agent Luigi 3,2.25,0,3,3,0
47702n,Dense Forest,Harmless,4.20,0,3,3,0
47701n,bowser's master plan part 2,supergamer250,2.00,0,3,3,0
47686n,FLOODED PAST - ACT 1,Asterocrat,4.88,0,3,3,0
47680n,To make a point...,Rex_Lestra,0.00,0,0,0,0
47676n,The Story (lvl 1)- The begin,hhhggg,1.00,0,3,3,0
47653n,KoopaCorp\x99,KABOOM,4.50,0,3,3,0
47651n,Sky Temple,Vesral Ducktor,3.00,0,3,3,0
47648n,Territorial Snowfield (Mission2),Player7972,3.00,0,3,3,0
47646n,Secret Of The Hills,LuigiTheBowser,3.00,0,3,3,0
47644n,the kingdom of fire,maomao126,2.00,0,3,3,0
47643n,Snowy Guest,ovidiu2007,0.00,0,0,0,0
47642n,Acient piramids in the sand,ovidiu2007,0.00,0,0,0,0
47641n,Bowser's SUPER TRAP,ovidiu2007,2.00,0,3,3,0
47639n,Silver Castle,Arknight,0.00,0,0,0,0
47636n,Question of the Questions,ovidiu2007,1.00,0,3,3,0
47635n,Windy Plains,NanTheDark,4.00,0,3,3,0
47633n,Red coin run (pt. 1),hhhggg,0.00,0,0,0,0
47632n,Volcano Run!,LuigiTheBowser,2.00,0,3,3,0
47627n,Evelator station,ovidiu2007,1.00,0,3,3,0
47624n,bullet bill ornamental party,ovidiu2007,1.00,0,3,3,0
47620n,heavleny 2,ovidiu2007,2.00,0,3,3,0
47619n,Heavleny 1,ovidiu2007,1.00,0,3,3,0
47611n,The 30 LDer Obstacles Part 2b,Supershroom,0.00,0,0,0,0
47601n,Cheep Cheep Island {Level 3},larryboy1010,2.00,0,3,3,0
47600n,Cheep Cheep Island {Level 2},larryboy1010,0.00,0,0,0,0
47599n,Cheep Cheep Island {Level 1},larryboy1010,0.00,0,0,0,0
47598n,The 30 LD'er Obstacles Part 2a,Supershroom,0.00,0,0,0,0
47582n,The Great Mush Tree,Awesomeguy 99,3.67,0,3,3,0
47581n,Epic Land,SuperMarioAwesome1,2.40,0,3,3,0
47576n,Snowy Day,Awesomeguy 99,3.00,0,3,3,0
47571n,1 Hour Design - Galactic Rise,TheExcavator,4.33,0,3,3,0
47565n,The 20 Starts (Medium),callejon533,0.00,0,0,0,0
47560n,The Black Hole: Part 2,Coinshower,2.20,0,3,3,0
47559n,ovidiu2007 castle-course 1,ovidiu2007,2.00,0,3,3,0
47553n,Bullet Bill Castles,callejon533,1.50,0,3,3,0
47549n,The 20 Silver Stars,callejon533,0.00,0,0,0,0
47548n,ESCAPE LAVA CASTLE,callejon533,0.00,0,0,0,0
47545n,Two Paths,RunmageSale 392,3.00,0,3,3,0
47541n,The Forest Flood,RunmageSale 392,0.00,0,0,0,0
47535n,Ice Maze,ichallengeyou,3.50,0,3,3,0
47530n,mi nueva casa,angel21,3.00,0,3,3,0
47523n,100 Red Coin Challenge Easy,ichallengeyou,4.50,0,3,3,0
47509n,Bowser's Flying Mansion,lopy,4.00,0,3,3,0
47504n,The Black Hole: Part 1,Coinshower,1.33,0,3,3,0
47501n,Volcanic Simplicity,Coinshower,2.00,0,3,3,0
47499n,Sky Rock,Coinshower,3.00,0,3,3,0
47496n,Glacial Simplicity,Coinshower,2.67,0,3,3,0
47484n,The FLUDD Quest v2,re11ding,3.33,0,3,3,0
47483n,First level,jjcamp1,2.50,0,3,3,0
47472n,Temple of the Abyss,TheExcavator,3.50,0,3,3,0
47469n,Fly Away,AreaxisFromMC,1.00,0,3,3,0
47468n,Mario Unleashed P1(Day),TheSimsLego,3.50,0,3,3,0
47454n,Snowey Slip  amp; Slide,larryboy1010,2.00,0,3,3,0
47449n,Mario night rush pt2 (Goomboss),AreaxisFromMC,4.00,0,3,3,0
47447n,Invasion!,BruisingSolid89,2.00,0,3,3,0
47445n,Territorial Snowfield (Mission 1),Player7972,3.00,0,3,3,0
47441n,course 2 star2 city top downtown,metalmario8,1.00,0,3,3,0
47423n,Radioactive WasteLand,DryBones666,2.00,0,3,3,0
47421n,Test level,Superstupidy,4.00,0,3,3,0
47415n,Small,Rex_Lestra,2.00,0,3,3,0
47414n,test,metalmario8,1.67,0,3,3,0
47413n,Let's play a little game,-BY,4.75,0,3,3,0
47410n,New World,Rex_Lestra,1.00,0,3,3,0
47407n,Magma,Rex_Lestra,0.00,0,0,0,0
47406n,:),Rex_Lestra,3.33,0,3,3,0
47405n,Futuristic Dream - Act 3: The Castle,Supershroom,0.00,0,0,0,0
47402n,barco volador,savedavid,2.33,0,3,3,0
47398n,Jumper Blocks (Minigame),larryboy1010,2.00,0,3,3,0
47395n,Bowser's castle part 17,alexljn5,2.00,0,3,3,0
47384n,radox-tadox,ovidiu2007,1.00,0,3,3,0
47378n,Cruise Through The Peaks,Asterocrat,4.75,0,3,3,0
47376n,Red Sun Fortress,~Yuri,5.00,0,3,3,0
47360n,War of the Koopas - Part I,SaveFrog,0.00,0,0,0,0
47358n,rumor of the haunted legend,metalmario8,1.50,0,3,3,0
47356n,Dead Valley: The Nightmare,l.m,4.60,0,3,3,0
47354n,Take over Boolord's Castle!,Supershroom,5.00,0,3,3,0
47346n,Mario's Galatic Adventurepart14B,Tailsfan,2.00,0,3,3,0
47309n,Futuristic Dream - Act 2: Princess Amp,Supershroom,3.75,0,3,3,0
47303n,Sky Runner (Minigame),Player7972,3.00,0,3,3,0
47298n,Mario night rush pt 1,AreaxisFromMC,2.50,0,3,3,0
47296n,red coins seeking,Mario 63,3.00,0,3,3,0
47295n,Brainshock Zone,Player7972,3.50,0,3,3,0
47286n,Futuristic Dream - Act 1: The City,Supershroom,0.00,0,0,0,0
47285n,Grassy Plains,trikster2000,4.00,0,3,3,0
47279n,Weird Dream/Nightmare Wonderland,MarioNBuild,1.00,0,3,3,0
47274n,Elemental Castle,Awesomeguy 99,3.00,0,3,3,0
47245n,Mari0 Testing Facility #1,Thefiredragoon,1.75,0,3,3,0
47242n,Sea's Red,LaraDisney37,4.00,0,3,3,0
47235n,Tall Tree in the Water Forest,Supershroom,4.50,0,3,3,0
47225n,Mario's Adventure,mactwo,2.50,0,3,3,0
47221n,The maze of chaos (not laggy),jeykey5555,0.00,0,0,0,0
47217n,hold right and watch,jeykey5555,4.00,0,3,3,0
47215n,Bowsers galaxy pt.1,jeykey5555,4.00,0,3,3,0
47214n,Mountain of penguins,LaraDisney37,4.00,0,3,3,0
47210n,Adventure!,XxxSuperMariofanXxx,2.33,0,3,3,0
47209n, lt;b gt; lt;u gt; lt;y gt;The maze of chaos,jeykey5555,2.50,0,3,3,0
47205n,Tree Simulator,Jumbo101,2.20,0,3,3,0
47194n,Tricky Tetris,Jumbo101,4.00,0,3,3,0
47191n,Water-Aided Red Coin Hunt,dellfarm2000,4.00,0,3,3,0
47190n,Edge of the Mushroom Kingdom,AdamAL123,2.00,0,3,3,0
47185n,The WITBLO11 Tribute! 3/3,Supershroom,0.00,0,0,0,0
47184n,The WITBLO11 Tribute! 2/3,Supershroom,0.00,0,0,0,0
47183n,The WITBLO11 Tribute! 1/3,Supershroom,0.00,0,0,0,0
47177n,Caper Caverns,Jumbo101,5.00,0,3,3,0
47153n,Tree Festival Galaxy,lordpat,4.00,0,3,3,0
47150n,The Castle Ruins,SuperSandwichMan,3.00,0,3,3,0
47136n,The Super Stars - CHAPTER 8,Jumbo101,3.00,0,3,3,0
47132n,Ghost House 2,vacuum007,3.00,0,3,3,0
47129n,The Super Stars - CHAPTER 7,Jumbo101,5.00,0,3,3,0
47126n,Frozline Dimension,l.m,3.00,0,3,3,0
47120n,Canyon Dock,1018peter,3.75,0,3,3,0
47119n,The Super Stars - CHAPTER 6,Jumbo101,4.00,0,3,3,0
47118n,Darkwater Caverns,Harmless,4.50,0,3,3,0
47116n,Cheep Cheep Canal,KABOOM,4.67,0,3,3,0
47113n,the void part 1,artist23,2.00,0,3,3,0
47112n,The Water Butterfly,~MP3 Amplifier~,4.33,0,3,3,0
47111n,The Super Stars - CHAPTER 5,Jumbo101,5.00,0,3,3,0
47106n,Ceaseless Invincibility,CedarBranch,0.00,0,0,0,0
47100n,Thermal Temple,~Yuri,5.00,0,3,3,0
47099n,Freezestone,~Yuri,4.75,0,3,3,0
47098n,The Super Stars - CHAPTER 4,Jumbo101,0.00,0,0,0,0
47096n,The Super Stars - CHAPTER 3,Jumbo101,0.00,0,0,0,0
47093n,Grassy Hills,Turbo Funder,4.33,0,3,3,0
47089n,The Black Storm,1018peter,3.33,0,3,3,0
47087n,The Super Stars - CHAPTER 2,Jumbo101,3.00,0,3,3,0
47081n,Mario and the Orb of Morph - Part 2,Supershroom,0.00,0,0,0,0
47080n,Mario and the Orb of Morph - Part 1,Supershroom,0.00,0,0,0,0
47079n,Mario and the Orb Of Morph - Prologue,Supershroom,5.00,0,3,3,0
47078n,The Super Stars - CHAPTER 1,Jumbo101,3.00,0,3,3,0
47076n,The Super Stars Prologue,Jumbo101,0.00,0,0,0,0
47073n,Space-Factory Escape 2014,Thefiredragoon,1.00,0,3,3,0
47070n,Goomba Simulator,Jumbo101,4.06,0,3,3,0
47069n,Automatic Level,Jumbo101,0.00,0,0,0,0
47063n,Explosive Bomb City,Jumbo101,3.50,0,3,3,0
47046n,Bowser in the Sky,Jumbo101,4.00,0,3,3,0
47045n,Bert's Gameshow,Jumbo101,3.00,0,3,3,0
47037n,Echoes of Time Part 2: Ancient Voices,MessengerOfDreams,4.00,0,3,3,0
47036n,boss:maze,ovidiu2007,1.00,0,3,3,0
47035n,SM6X - Bowser's Finale Death Castle #11,Jumbo101,0.00,0,0,0,0
47034n,SM6X - Bowser's Destructive Castle #10,Jumbo101,0.00,0,0,0,0
47033n,SM6X - Red Top Tower #9,Jumbo101,0.00,0,0,0,0
47032n,SM6X - Boo Hoo's Mansion #8,Jumbo101,0.00,0,0,0,0
47031n,SM6X - Sky Cloud Land #7,Jumbo101,0.00,0,0,0,0
47030n,SM6X - Crinch Crunch Cave #6,Jumbo101,0.00,0,0,0,0
47029n,SM6X - Bowser's Fearsome Castle #5,Jumbo101,0.00,0,0,0,0
47028n,SM6X - Tick Tock Block #4,Jumbo101,2.00,0,3,3,0
47027n,SM6X - Blizzard Cube Land #3,Jumbo101,3.00,0,3,3,0
47026n,SM6X - Sand Spot Springs #2,Jumbo101,2.00,0,3,3,0
47025n,SM6X - Green Grunt Fields #1,Jumbo101,2.00,0,3,3,0
47024n,Luigi 2: Goomba Plains,EnderLuigi,3.00,0,3,3,0
47022n,Blazing Run,l.m,4.50,0,3,3,0
47021n,Super Parkour,Jumbo101,1.00,0,3,3,0
47020n,Ultra Mario Galaxy,Jumbo101,0.00,0,0,0,0
47017n,The Unforgiving Prison...,Jumbo101,5.00,0,3,3,0
47015n,Mario's Clone,Jumbo101,3.50,0,3,3,0
47014n,future dream,ovidiu2007,1.00,0,3,3,0
47004n,Luigi 1: Prof. E Gadd's Base,EnderLuigi,0.00,0,0,0,0
46999n,Bob-omb factory,OfficialTrollUMB,3.00,0,3,3,0
46995n,faire square,ovidiu2007,1.00,0,3,3,0
46994n,SM73 Bianco Hills [W1],TheRealS4ki,2.00,0,3,3,0
46992n,Inside Captain Koopas Belly,Thefiredragoon,0.00,0,0,0,0
46990n,The Frosted Chasm of Security,CedarBranch,4.00,0,3,3,0
46989n,Super Mario 65 Bob-omb Battlefield King Bully (Level 1/7),Paulie880,0.00,0,0,0,0
46987n,The Mushroom Games: Episode 1,Thefiredragoon,0.00,0,0,0,0
46982n,Echoes of Time: Roa Akiva/The Hanging Seas,MessengerOfDreams,5.00,0,3,3,0
46980n,6NQ: Space? More Like Weird,the4kirby,0.00,0,0,0,0
46978n,Frozen Galaxy: Into the cave,Thefiredragoon,0.00,0,0,0,0
46976n,ROTA - Cold Reality,Bogdan,3.00,0,3,3,0
46975n,Aquatic Breach (Hefty Escape),CedarBranch,5.00,0,3,3,0
46974n,Aquatic Breach (Into the Tox-Box Temple),CedarBranch,4.00,0,3,3,0
46972n,Shine Sprite Galaxy,larryboy1010,1.60,0,3,3,0
46971n,World Fake Plan (Course #1),the4kirby,3.00,0,3,3,0
46968n,Super Mario Journey S.S Mushroom,Thefiredragoon,0.00,0,0,0,0
46962n,Marios Journey 2-1: Aqua Temple,Thefiredragoon,0.00,0,0,0,0
46956n,HC/Hearts Change #1: Kickstarter,Thefiredragoon,0.00,0,0,0,0
46955n,Marios Journey: World Map,Thefiredragoon,0.00,0,0,0,0
46954n,Marios Journey: Water Frantics,Thefiredragoon,0.00,0,0,0,0
46949n,Jetpack Joyride,asdfmoviecaleb,1.67,0,3,3,0
46943n,Marios Journey Koopa Boss,Thefiredragoon,2.00,0,3,3,0
46939n,Bowser Turns up the Heat Finale,asdfmoviecaleb,0.00,0,0,0,0
46938n,Boo's Ride,the4kirby,0.00,0,0,0,0
46937n,Bowser Turns Up the Heat: Ep.3,asdfmoviecaleb,0.00,0,0,0,0
46934n,Bowser Turns Up the Heat: Ep.2,asdfmoviecaleb,0.00,0,0,0,0
46932n,Bowser Turns up the Heat: Ep.1,asdfmoviecaleb,0.00,0,0,0,0
46931n,Marios Journey: 1-Boss,Thefiredragoon,2.00,0,3,3,0
46929n,Level 2: the portal,Micek,2.00,0,3,3,0
46928n,ROTA - Black Hope Cave,Bogdan,3.00,0,3,3,0
46927n,Water Zone,Paulie880,2.00,0,3,3,0
46921n,Bully Area 1,Paulie880,1.00,0,3,3,0
46919n,Marios Death/ You shouldn't of forgotten,Thefiredragoon,1.00,0,3,3,0
46915n,Marios Journey 1-3: Sky Jumps,Thefiredragoon,2.00,0,3,3,0
46914n,The 8 Red Coins,Thefiredragoon,3.33,0,3,3,0
46908n,The Undiscovered Jungle,asdfmoviecaleb,2.50,0,3,3,0
46906n,Sky-high Red Coins,asdfmoviecaleb,2.00,0,3,3,0
46903n,Marios Journey 1-1: Dark Cave,Thefiredragoon,1.50,0,3,3,0
46900n,Floating Flantland,asdfmoviecaleb,2.00,0,3,3,0
46895n,Bower's Space Fortress,asdfmoviecaleb,2.00,0,3,3,0
46894n,Marios Journey 1-0: Grassy Field,Thefiredragoon,2.00,0,3,3,0
46892n,Shine coin 6,larryboy1010,0.00,0,0,0,0
46878n,The Lost Dimension: Lavender Woods,Sprocket,3.50,0,3,3,0
46865n,Ship Battle,ConceptionStance,0.00,0,0,0,0
46843n,SMB 1-C,ReSult,3.00,0,3,3,0
46841n,Super star saga:Stars in space,SuperMar10,0.00,0,0,0,0
46837n,Volcanic Eruption,Thefiredragoon,0.00,0,0,0,0
46833n,Super Star Saga:cloud-land hunt,SuperMar10,3.00,0,3,3,0
46832n,30 LD'er Obstacles Compilation,Supershroom,4.00,0,3,3,0
46823n,Secrets 1-1,Rex_Lestra,3.00,0,3,3,0
46811n,The Awesome Park,SuperMarioAwesome1,2.00,0,3,3,0
46808n,The Lost Dimension: Twisted Castle,Sprocket,0.00,0,0,0,0
46804n,level 9-Space World,vacuum007,3.00,0,3,3,0
46799n,Bonus level,vacuum007,2.00,0,3,3,0
46791n,Legend of the Marios,gavinlambert,0.00,0,0,0,0
46781n,Ghost house,vacuum007,0.00,0,0,0,0
46780n,level 8,vacuum007,0.00,0,0,0,0
46775n,metal zector act1,cristopher,0.00,0,0,0,0
46762n,S amp;S #1-Circles Around The Hill,1018peter,0.00,0,0,0,0
46747n,level 7,vacuum007,0.00,0,0,0,0
46746n, lt;font color= quot;#0040FF quot; gt;level 6,vacuum007,0.00,0,0,0,0
46745n, lt;font color= quot;#00FFFF quot; gt;level 5,vacuum007,0.00,0,0,0,0
46743n,Just Another Level,TheSimsLego,0.00,0,0,0,0
46737n,Frozen Silver Stars (1st version),Link Osorio,4.00,0,3,3,0
46735n,Another Dimention,Awesomeguy 99,3.00,0,3,3,0
46728n,course 2 star1 city top downtown,metalmario8,0.00,0,0,0,0
46726n,Part 7:Showdown with Bowser!!,luigifreak,0.00,0,0,0,0
46720n,Platforming Over The Sky,l.m,4.00,0,3,3,0
46709n,Fire Mage's Fortress,Ultragamer564,3.00,0,3,3,0
46707n,Faraway Cliffs 1,shadow_samus64,4.00,0,3,3,0
46704n,Mario's Galaxy Adventure part 9 is HERE!!!!,sonicfan121901,3.00,0,3,3,0
46703n,Mario's Galaxy Adventure part 9 is HERE!!!!,sonicfan121901,0.00,0,0,0,0
46690n,the outlaw of mushroom hills,metalmario8,0.00,0,0,0,0
46685n,course:1 star 3 mushroom hills,metalmario8,0.00,0,0,0,0
46684n,Eight Red Coins - Castle,Eman34166,3.00,0,3,3,0
46681n,Shake T-Bone,DussyMS,0.00,0,0,0,0
46680n,Shyguys Pirates #Prologue,Mr. Xeno,0.00,0,0,0,0
46678n,Prison Escape  Prolog,stopnswop7,0.00,0,0,0,0
46674n,Mini Challenge #1: Volcanic Run,RFevers,4.25,0,3,3,0
46667n,Super Mario Xtreme Tutorial-1,SuperMarioAwesome1,0.00,0,0,0,0
46665n,World Is Destoryed,VidMo,0.00,0,0,0,0
46662n,level 4,vacuum007,0.00,0,0,0,0
46659n,Like  Minecraft,DussyMS,0.00,0,0,0,0
46657n,Part 6:An Unexpected Ambush,luigifreak,0.00,0,0,0,0
46656n,course:1 star 2 mushroom hills,metalmario8,3.00,0,3,3,0
46653n,The Silver Star Quest,MarioLuigiFan,4.00,0,3,3,0
46650n,The Mario Games! Part 1,SuperMarioAwesome1,0.00,0,0,0,0
46648n,Part 5:Climb up Bully Summit,luigifreak,0.00,0,0,0,0
46638n,Speedrun Record,DussyMS,0.00,0,0,0,0
46637n,level 2,vacuum007,0.00,0,0,0,0
46636n,level 3,vacuum007,0.00,0,0,0,0
46634n,Super Mario 3-D,luigifreak,1.00,0,3,3,0
46632n,Jumps abound,Ninewr,3.67,0,3,3,0
46631n,Part 4:The Imposter(Unfortnatly),luigifreak,0.00,0,0,0,0
46610n,super mario 65 part 1,galactico09,2.00,0,3,3,0
46609n,The Bowser Game Final,Keronel,0.00,0,0,0,0
46607n,Paper mario 63 pt.1,AwesomeToad123,0.00,0,0,0,0
